Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Stappia;Stappia sp. ES.058
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;Rickettsia canadensis
Eukaryota;Annelida;Clitellata;Enchytraeida;Enchytraeidae;NA;
Eukaryota;Annelida;Clitellata;Hirudinida;Piscicolidae;Branchellion;Branchellion parkeri
Eukaryota;Annelida;Clitellata;NA;;NA;
Eukaryota;Annelida;Polychaeta;Capitellida;Capitellidae;Dasybranchus;Dasybranchus sp. DH1
Eukaryota;Annelida;Polychaeta;Phyllodocida;Sphaerodoridae;Sphaerodorum;Sphaerodorum sp. SPH138
Eukaryota;Apicomplexa;Aconoidasida;Piroplasmida;Babesiidae;Babesia;
Eukaryota;Apicomplexa;Aconoidasida;Piroplasmida;Babesiidae;Babesia;Babesia canis
Eukaryota;Apicomplexa;Aconoidasida;Piroplasmida;Babesiidae;Babesia;Babesia gibsoni
Eukaryota;Apicomplexa;Aconoidasida;Piroplasmida;Babesiidae;Babesia;Babesia sp.
Eukaryota;Apicomplexa;Aconoidasida;Piroplasmida;Babesiidae;Babesia;Babesia sp. venatorum
Eukaryota;Apicomplexa;Aconoidasida;Piroplasmida;NA;NA;Piroplasmida sp. OtsuMNR
Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Adeleidae;Adelina;
Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Adeleidae;Adelina;Adelina dimidiata
Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium parvum
Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Goussia;Goussia janae
Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Gregarinidae;Gregarina;Gregarina chortiocetes
Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Gregarinidae;Gregarina;Gregarina sp. Phaedon/Daegwallyeong/2010
Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Monocystidae;Monocystis;Monocystis agilis
Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Sphaerocystidae;Paraschneideria;Paraschneideria metamorphosa
Eukaryota;Apicomplexa;Conoidasida;NA;;NA;
Eukaryota;Apicomplexa;Conoidasida;Neogregarinorida;NA;Aranciocystis;Aranciocystis muskarensis
Eukaryota;Apicomplexa;NA;;NA;;
Eukaryota;Arthropoda;Arachnida;Araneae;Amaurobiidae;Draconarius;Draconarius patellabifidus
Eukaryota;Arthropoda;Arachnida;Araneae;Antrodiaetidae;Aliatypus;Aliatypus torridus
Eukaryota;Arthropoda;Arachnida;Araneae;Antrodiaetidae;Antrodiaetus;Antrodiaetus unicolor
Eukaryota;Arthropoda;Arachnida;Araneae;Deinopidae;Deinopis;Deinopis sp. Dein_GG
Eukaryota;Arthropoda;Arachnida;Araneae;Dysderidae;Dysdera;Dysdera alegranzaensis
Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Hybauchenidium;Hybauchenidium aquilonare
Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Walckenaeria;Walckenaeria communis
Eukaryota;Arthropoda;Arachnida;Araneae;NA;;
Eukaryota;Arthropoda;Arachnida;Araneae;NA;NA;Araneae sp. GL21_05_MF42_ADN1513
Eukaryota;Arthropoda;Arachnida;Araneae;Nemesiidae;Calisoga;Calisoga sp. H DHL-215
Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Heliophanus;Heliophanus auratus
Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Malloneta;Malloneta guineensis
Eukaryota;Arthropoda;Arachnida;Araneae;Selenopidae;Selenops;Selenops bifurcatus
Eukaryota;Arthropoda;Arachnida;Araneae;Selenopidae;Selenops;Selenops mexicanus
Eukaryota;Arthropoda;Arachnida;Araneae;Selenopidae;Selenops;Selenops micropalpus
Eukaryota;Arthropoda;Arachnida;Araneae;Selenopidae;Selenops;Selenops sp. n. 1 SCC-2010
Eukaryota;Arthropoda;Arachnida;Araneae;Theridiidae;Theridion;Theridion pictum
Eukaryota;Arthropoda;Arachnida;Araneae;Zodariidae;NA;cf. Nostera sp. WAM ARACH-91630
Eukaryota;Arthropoda;Arachnida;Mesostigmata;Laelapidae;NA;Laelapidae sp. BOLD:ACI5519
Eukaryota;Arthropoda;Arachnida;Mesostigmata;NA;;
Eukaryota;Arthropoda;Arachnida;NA;;NA;
Eukaryota;Arthropoda;Arachnida;NA;;NA;
Eukaryota;Arthropoda;Arachnida;NA;NA;NA;Arachnida sp. BOLD:ACI5923
Eukaryota;Arthropoda;Arachnida;Opiliones;Synthetonychiidae;Synthetonychia;Synthetonychia sp. DNA100796
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Acaridae;Sancassania;Sancassania sp. AD513
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Alicorhagiidae;Stigmalychus;
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Avenzoariidae;Avenzoaria;Avenzoaria totani
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Brachychthoniidae;Liochthonius;Liochthonius sp. AD1300
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;NA;;
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;NA;;
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;NA;NA;Astigmata sp. BMNH-1424199
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Oppiidae;NA;Oppiidae sp. BOLD:AAM7257
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Oppiidae;Oppiella;Oppiella nova
Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Turbinoptidae;Congocoptes;Congocoptes sphyrapicicola
Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides koesteri
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;Aculus;
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;Aculus;Aculus sp. NJAUEriHN225
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;Calepitrimerus;Calepitrimerus fopingi
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;Heterotergum;Heterotergum artemisiae
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Eupodidae;Linopodes;Linopodes sp. AD1085
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Eupodidae;NA;
Eukaryota;Arthropoda;Arachnida;Trombidiformes;NA;;
Eukaryota;Arthropoda;Arachnida;Trombidiformes;NA;NA;Trombidiformes sp. BOLD:AAL8147
Eukaryota;Arthropoda;Arachnida;Trombidiformes;NA;NA;Trombidiformes sp. BOLD:ABZ0007
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Scutacaridae;NA;Scutacaridae sp. BIOUG21029-B10
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Stigmaeidae;NA;
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;NA;Tarsonemidae sp. BIOUG23546-C09
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Tenuipalpidae;Brevipalpus;Brevipalpus sp. AD1016
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Tenuipalpidae;Brevipalpus;Brevipalpus sp. ARP-2015
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Tetranychidae;NA;
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Tetranychidae;Tetranychus;Tetranychus urticae
Eukaryota;Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Testudacarus;Testudacarus harrisi
Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Cyzicidae;Ozestheria;Ozestheria lutraria
Eukaryota;Arthropoda;Collembola;Entomobryomorpha;Entomobryidae;Coecobrya;Coecobrya khaopaela
Eukaryota;Arthropoda;Collembola;Entomobryomorpha;Entomobryidae;NA;Entomobryidae sp. DPCOL65918
Eukaryota;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;NA;
Eukaryota;Arthropoda;Collembola;Poduromorpha;Tullbergiidae;Mesaphorura;
Eukaryota;Arthropoda;Diplopoda;Chordeumatida;Haaseidae;Haasea;Haasea norica
Eukaryota;Arthropoda;Diplopoda;Polydesmida;Paradoxosomatidae;Desmoxytes;Desmoxytes enghoffi
Eukaryota;Arthropoda;Diplopoda;Polydesmida;Paradoxosomatidae;Somethus;Somethus lancearius
Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Cychrus;Cychrus morawitzi
Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Scaphinotus;Scaphinotus petersi
Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Monolepta;Monolepta quadriguttata
Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;NA;Chrysomelidae sp. INDOBIOSYS-CCDB27062-F07
Eukaryota;Arthropoda;Insecta;Coleoptera;Ciidae;Orthocis;Orthocis nigrosplendidus
Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Polydrusus;Polydrusus cervinus
Eukaryota;Arthropoda;Insecta;Coleoptera;Discolomatidae;Aphanocephalus;Aphanocephalus sp. CO601
Eukaryota;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Agraphydrus;Agraphydrus narusei
Eukaryota;Arthropoda;Insecta;Coleoptera;Nitidulidae;Carpophilus;Carpophilus obsoletus
Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;NA;
Eukaryota;Arthropoda;Insecta;Diptera;Cecidomyiidae;NA;Cecidomyiidae sp. BIOUG21216-D02
Eukaryota;Arthropoda;Insecta;Diptera;Cecidomyiidae;NA;Cecidomyiidae sp. BIOUG24299-B12
Eukaryota;Arthropoda;Insecta;Diptera;Ceratopogonidae;Culicoides;Culicoides brevitarsis
Eukaryota;Arthropoda;Insecta;Diptera;Chaoboridae;NA;Chaoboridae sp. BIOUG21359-D11
Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Benthalia;Benthalia dissidens
Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles claviger
Eukaryota;Arthropoda;Insecta;Diptera;Muscidae;Lispe;Lispe assimilis
Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;NA;Mycetophilidae sp. BOLD:ACK3479
Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Paramanota;Paramanota peninsulae
Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Zygomyia;Zygomyia sp. BOLD-2016
Eukaryota;Arthropoda;Insecta;Diptera;NA;;
Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Heringia;Heringia calcarata
Eukaryota;Arthropoda;Insecta;Hemiptera;Aphrophoridae;Lepyronia;Lepyronia gibbosa
Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Tettigades;Tettigades undata
Eukaryota;Arthropoda;Insecta;Hemiptera;Issidae;Flavina;Flavina sp. 1 LZ-2010
Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Trigonotylus;Trigonotylus sp. WCW-2003
Eukaryota;Arthropoda;Insecta;Hemiptera;NA;;
Eukaryota;Arthropoda;Insecta;Hemiptera;NA;NA;Hemiptera sp. BIOUG03768-E03
Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Allodapula;Allodapula empeyi
Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Dolichogenidea;Dolichogenidea sp. Janzen15
Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Heterospilus;Heterospilus sp. ASNUR285-11
Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;NA;
Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;NA;Braconidae sp. BOLD:ACC8363
Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Opius;Opius (Thiemanastrepha) sp. A MC-2013
Eukaryota;Arthropoda;Insecta;Hymenoptera;Crabronidae;Tachysphex;Tachysphex pompiliformis
Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Myrmica;Myrmica americana
Eukaryota;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Rynchobanchus;Rynchobanchus minomensis
Eukaryota;Arthropoda;Insecta;Hymenoptera;Megachilidae;Hoplitis;Hoplitis spoliata
Eukaryota;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Deltophora;Deltophora peltosema
Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Certima;Certima sp. BOLD:ACF8399
Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Iridopsis;Iridopsis sp. TTBO004
Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Oenomaus;Oenomaus cyanovenata
Eukaryota;Arthropoda;Insecta;Lepidoptera;NA;;
Eukaryota;Arthropoda;Insecta;Lepidoptera;Nepticulidae;Stigmella;Stigmella hoheriae
Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Dircenna;Dircenna adina
Eukaryota;Arthropoda;Insecta;NA;;NA;
Eukaryota;Arthropoda;Insecta;NA;;NA;
Eukaryota;Arthropoda;Insecta;Siphonaptera;Pulicidae;Cediopsylla;Cediopsylla simplex
Eukaryota;Arthropoda;Insecta;Trichoptera;Hydroptilidae;NA;Hydroptilidae sp. LOQTH060-10
Eukaryota;Arthropoda;Insecta;Trichoptera;Leptoceridae;Nectopsyche;Nectopsyche gemmoides
Eukaryota;Arthropoda;Insecta;Trichoptera;NA;NA;Trichoptera sp. MACN-Bar-Ins-ct 714
Eukaryota;Arthropoda;Insecta;Trichoptera;Philopotamidae;Chimarra;Chimarra septifera
Eukaryota;Arthropoda;Insecta;Trichoptera;Philopotamidae;NA;
Eukaryota;Arthropoda;Malacostraca;Amphipoda;Gammaridae;Gammarus;Gammarus minus
Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Calcinus;Calcinus laevimanus
Eukaryota;Arthropoda;Malacostraca;Decapoda;NA;NA;Anomura sp. LPdivOTU328
Eukaryota;Arthropoda;Malacostraca;Isopoda;Cymothoidae;Livoneca;Livoneca redmanii
Eukaryota;Arthropoda;NA;;NA;;
Eukaryota;Arthropoda;Ostracoda;Podocopida;Hemicytheridae;Robustaurila;Robustaurila salebrosa
Eukaryota;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;
Eukaryota;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;Archaeorhizomyces sp.
Eukaryota;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces;Phaeococcomyces sp.
Eukaryota;Ascomycota;Candelariomycetes;Candelariales;Candelariaceae;Candelaria;Candelaria sp.
Eukaryota;Ascomycota;Dothideomycetes;Abrothallales;Lichenoconiaceae;Lichenoconium;Lichenoconium usneae
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Aplosporellaceae;Aplosporella;Aplosporella africana
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Diplodia;
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Diplodia;Diplodia corticola
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Diplodia;Diplodia sapinea
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;NA;
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Phaeobotryon;
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Phaeobotryon;Phaeobotryon negundinis
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Sphaeropsis;Sphaeropsis eucalypticola
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;NA;;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Cladosporium bruhnei
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Cladosporium grevilleae
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;NA;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Rachicladosporium;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Rachicladosporium;Rachicladosporium cboliae
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Rachicladosporium;Rachicladosporium eucalypti
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Dissoconiaceae;Dissoconium;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Caryophylloseptoria;Caryophylloseptoria pseudolychnidis
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Cercospora;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Cercospora;Cercospora sojina
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Cercospora;Cercospora zeae-maydis
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Cercosporella;Cercosporella virgaureae
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Geastrumia;Geastrumia polystigmatis
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Hyalozasmidium;Hyalozasmidium aerohyalinosporum
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Microcyclosporella;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Microcyclosporella;Microcyclosporella mali
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Microcyclosporella;Microcyclosporella sp. N2.9D1a
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella buckinghamiae
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;NA;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;NA;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;NA;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Neopseudocercosporella;Neopseudocercosporella capsellae
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pallidocercospora;Pallidocercospora acaciigena
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pallidocercospora;Pallidocercospora heimii
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Paramycosphaerella;Paramycosphaerella sticheri
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Parapallidocercospora;Parapallidocercospora thailandica
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Passalora;Passalora janseana
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Passalora;Passalora sp. CPC 12319
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Phaeocercospora;Phaeocercospora colophospermi
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Porocercospora;Porocercospora seminalis
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pseudocercospora;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pseudocercospora;Pseudocercospora casuarinae
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pseudocercospora;Pseudocercospora fijiensis
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pseudocercospora;Pseudocercospora griseola
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pseudocercospora;Pseudocercospora mori
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pseudocercospora;Pseudocercospora opuntiae
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pseudocercospora;Pseudocercospora vitis
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pseudocercosporella;Pseudocercosporella bakeri
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia;Ramularia didyma
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramulariopsis;Ramulariopsis gossypii
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Scirrhia;Scirrhia sp.
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Septoria;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Sphaerulina;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Staninwardia;Staninwardia suttonii
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Teratoramularia;Teratoramularia infinita
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Zasmidium;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Zasmidium;Zasmidium cellare
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Zasmidium;Zasmidium citri-griseum
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Zasmidium;Zasmidium dasypogonis
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Zasmidium;Zasmidium ducassei
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Zasmidium;Zasmidium gahniicola
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Zymoseptoria;Zymoseptoria verkleyi
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;NA;;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;NA;;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;NA;Microcyclospora;Microcyclospora sp.
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;Neodevriesia;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;Neodevriesia;Neodevriesia agapanthi
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;Neodevriesia;Neodevriesia capensis
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;Neodevriesia;Neodevriesia poagena
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Acrodontium;Acrodontium crateriforme
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Apenidiella;Apenidiella sp. VKM F-4540
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Austroafricana;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Capnobotryella;Capnobotryella sp. 15a
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Capnobotryella;Capnobotryella sp. MA 4775
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Devriesia;Devriesia pseudoamericana
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Devriesia;Devriesia sp.
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Devriesia;Devriesia strelitziicola
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Lapidomyces;Lapidomyces hispanicus
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;NA;
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Neocatenulostroma;Neocatenulostroma microsporum
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Neophaeothecoidea;Neophaeothecoidea proteae
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Penidiella;Penidiella aggregata
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Phaeothecoidea;Phaeothecoidea melaleuca
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria;Teratosphaeria encephalarti
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria;Teratosphaeria ovata
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria;Teratosphaeria proteae-arboreae
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaericola;Teratosphaericola pseudafricana
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Xenopenidiella;
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Dothidea;
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Dothidea;Dothidea sp. RWT7
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Endoconidioma;Endoconidioma populi
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;NA;
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Scleroconidioma;Scleroconidioma sphagnicola
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Dothiora;
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Dothiora;
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Hormonema;Hormonema sp. GCA 2004
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;NA;
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;NA;;
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;NA;;
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;NA;Neopeckia;Neopeckia sp.
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Aureobasidium;
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Aureobasidium;Aureobasidium pullulans
Eukaryota;Ascomycota;Dothideomycetes;Muyocopronales;NA;;
Eukaryota;Ascomycota;Dothideomycetes;Muyocopronales;NA;Arxiella;Arxiella dolichandrae
Eukaryota;Ascomycota;Dothideomycetes;Muyocopronales;NA;Arxiella;Arxiella terrestris
Eukaryota;Ascomycota;Dothideomycetes;Muyocopronales;NA;Leptodiscella;Leptodiscella africana
Eukaryota;Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Mytilinidion;Mytilinidion californicum
Eukaryota;Ascomycota;Dothideomycetes;NA;;Leptospora;Leptospora rubella
Eukaryota;Ascomycota;Dothideomycetes;NA;;NA;
Eukaryota;Ascomycota;Dothideomycetes;NA;;NA;
